time;uUpper;iUpper;gpsErr;sensorErr;uLower;iLower;qLower;lastLink;timeLeft;userTimeLeft;yy;MM;dd;hh;mm;ss;msec;flags
740,896;11924;498;0;0;0;99;773;0;4541;0;18;9;11;6;27;27;75;75
741,145;11925;504;0;0;0;99;773;0;4541;0;18;9;11;6;27;27;75;75
741,395;11926;510;0;0;0;99;773;0;4541;0;18;9;11;6;27;27;75;75
741,644;11925;504;0;0;0;99;774;1;4541;0;18;9;11;6;27;27;75;75
741,894;11927;513;0;0;0;99;774;1;4541;0;18;9;11;6;27;27;75;75
742,144;11926;509;0;0;0;99;774;1;4541;0;18;9;11;6;27;27;75;75
742,393;11926;507;0;0;0;99;774;1;4541;0;18;9;11;6;27;29;50;50
742,643;11925;506;0;0;0;99;775;2;4541;0;18;9;11;6;27;29;50;50
742,892;11873;394;0;0;0;99;775;0;4541;0;18;9;11;6;27;29;75;75
743,142;11923;516;0;0;0;99;775;0;4541;0;18;9;11;6;27;29;75;75
743,392;11926;505;0;0;0;99;775;0;4541;0;18;9;11;6;27;29;75;75
743,641;11926;507;0;0;0;99;776;0;4541;0;18;9;11;6;27;29;75;75
743,891;11927;517;0;0;0;99;776;1;4541;0;18;9;11;6;27;29;75;75
744,14;11933;522;0;0;0;99;776;1;4541;0;18;9;11;6;27;29;75;75
744,39;11929;518;0;0;0;99;776;1;4541;0;18;9;11;6;27;29;75;75
744,64;11928;510;0;0;0;99;777;1;4541;0;18;9;11;6;27;29;75;75
744,889;11928;516;0;0;0;99;777;2;4540;0;18;9;11;6;27;32;0;0
745,139;11929;515;0;0;0;99;777;0;4540;0;18;9;11;6;27;32;0;0
745,388;11884;355;0;0;0;99;777;0;4540;0;18;9;11;6;27;32;0;0
745,638;11929;523;0;0;0;99;778;0;4540;0;18;9;11;6;27;32;0;0
745,888;11929;511;0;0;0;99;778;0;4540;0;18;9;11;6;27;32;0;0
746,137;11927;510;0;0;0;99;778;1;4540;0;18;9;11;6;27;32;0;0
746,387;11928;515;0;0;0;99;778;1;4540;0;18;9;11;6;27;32;0;0
746,636;11892;359;0;0;0;99;779;1;4540;0;18;9;11;6;27;32;0;0
746,886;11930;520;0;0;0;99;779;1;4540;0;18;9;11;6;27;32;0;0
747,136;11927;509;0;0;0;99;779;2;4540;0;18;9;11;6;27;32;0;0
747,385;11926;501;0;0;0;99;779;2;4539;0;18;9;11;6;27;34;50;50
747,635;11926;500;0;0;0;99;780;2;4539;0;18;9;11;6;27;34;50;50
747,884;11925;495;0;0;0;99;780;0;4539;0;18;9;11;6;27;35;0;0
748,134;11925;497;0;0;0;99;780;0;4539;0;18;9;11;6;27;35;0;0
748,384;11926;501;0;0;0;99;780;0;4539;0;18;9;11;6;27;35;0;0
748,633;11925;495;0;0;0;99;781;0;4539;0;18;9;11;6;27;35;0;0
748,883;11925;496;0;0;0;99;781;1;4539;0;18;9;11;6;27;35;0;0
749,132;11926;501;0;0;0;99;781;1;4539;0;18;9;11;6;27;35;0;0
749,382;11926;500;0;0;0;99;781;0;4539;0;18;9;11;6;27;36;50;50
749,632;11925;495;0;0;0;99;782;0;4539;0;18;9;11;6;27;36;50;50
749,881;11927;501;0;0;0;99;782;0;4538;0;18;9;11;6;27;37;0;0
750,131;11926;501;0;0;0;99;782;0;4538;0;18;9;11;6;27;37;0;0
750,38;11925;496;0;0;0;99;782;1;4538;0;18;9;11;6;27;37;0;0
750,63;11925;496;0;0;0;99;783;1;4538;0;18;9;11;6;27;37;0;0
750,88;11927;501;0;0;0;99;783;1;4538;0;18;9;11;6;27;37;0;0
751,129;11927;502;0;0;0;99;783;1;4538;0;18;9;11;6;27;37;0;0
751,379;11926;495;0;0;0;99;783;2;4538;0;18;9;11;6;27;37;0;0
751,628;11927;501;0;0;0;99;784;0;4538;0;18;9;11;6;27;38;50;50
751,878;11927;502;0;0;0;99;784;0;4538;0;18;9;11;6;27;38;50;50
752,128;11928;499;0;0;0;99;784;0;4538;0;18;9;11;6;27;38;50;50
752,377;11926;496;0;0;0;99;784;0;4537;0;18;9;11;6;27;39;50;50
752,627;11927;501;0;0;0;99;785;1;4537;0;18;9;11;6;27;39;50;50
752,876;11927;502;0;0;0;99;785;1;4537;0;18;9;11;6;27;39;50;50
753,126;11927;496;0;0;0;99;785;1;4537;0;18;9;11;6;27;39;50;50
753,376;11927;501;0;0;0;99;785;1;4537;0;18;9;11;6;27;39;50;50
753,625;11927;501;0;0;0;99;786;2;4537;0;18;9;11;6;27;39;50;50
753,875;11926;496;0;0;0;99;786;0;4537;0;18;9;11;6;27;40;75;75
754,124;11927;496;0;0;0;99;786;0;4537;0;18;9;11;6;27;40;75;75
754,374;11927;502;0;0;0;99;786;0;4537;0;18;9;11;6;27;40;75;75
754,624;11927;501;0;0;0;99;787;0;4537;0;18;9;11;6;27;40;75;75
754,873;11927;497;0;0;0;99;787;1;4536;0;18;9;11;6;27;42;0;0
755,123;11924;506;0;0;0;99;787;1;4536;0;18;9;11;6;27;42;0;0
755,372;11920;361;0;0;0;99;787;1;4536;0;18;9;11;6;27;42;0;0
755,622;11929;505;0;0;0;99;788;1;4536;0;18;9;11;6;27;42;0;0
755,872;11929;503;0;0;0;99;788;0;4536;0;18;9;11;6;27;43;0;0
756,121;11930;514;0;0;0;99;788;0;4536;0;18;9;11;6;27;43;0;0
756,371;11930;512;0;0;0;99;788;0;4536;0;18;9;11;6;27;43;0;0
756,62;11927;495;0;0;0;99;789;0;4536;0;18;9;11;6;27;43;0;0
756,87;11928;501;0;0;0;99;789;1;4536;0;18;9;11;6;27;43;0;0
757,12;11928;501;0;0;0;99;789;1;4536;0;18;9;11;6;27;43;0;0
757,369;11927;496;0;0;0;99;789;1;4536;0;18;9;11;6;27;44;50;50
757,619;11927;495;0;0;0;99;790;1;4536;0;18;9;11;6;27;44;50;50
757,868;11928;501;0;0;0;99;790;2;4536;0;18;9;11;6;27;44;50;50
758,118;11928;502;0;0;0;99;790;0;4536;0;18;9;11;6;27;45;25;25
758,368;11927;495;0;0;0;99;790;0;4536;0;18;9;11;6;27;45;25;25
758,617;11928;501;0;0;0;99;791;0;4536;0;18;9;11;6;27;45;25;25
758,867;11928;502;0;0;0;99;791;0;4536;0;18;9;11;6;27;45;25;25
759,116;11929;497;0;0;0;99;791;1;4536;0;18;9;11;6;27;45;25;25
759,366;11928;496;0;0;0;99;791;1;4536;0;18;9;11;6;27;45;25;25
759,616;11929;501;0;0;0;99;792;1;4536;0;18;9;11;6;27;45;25;25
759,865;11929;501;0;0;0;99;792;1;4535;0;18;9;11;6;27;47;0;0
760,115;11928;496;0;0;0;99;792;2;4535;0;18;9;11;6;27;47;0;0
760,364;11929;501;0;0;0;99;792;0;4535;0;18;9;11;6;27;47;25;25
760,614;11929;502;0;0;0;99;792;0;4535;0;18;9;11;6;27;47;25;25
760,864;11928;497;0;0;0;99;793;0;4535;0;18;9;11;6;27;47;25;25
761,113;11928;496;0;0;0;99;793;0;4535;0;18;9;11;6;27;47;25;25
761,363;11929;501;0;0;0;99;793;1;4535;0;18;9;11;6;27;47;25;25
761,612;11930;502;0;0;0;99;793;1;4535;0;18;9;11;6;27;47;25;25
761,862;11928;496;0;0;0;99;794;1;4535;0;18;9;11;6;27;47;25;25
762,112;11928;497;0;0;0;99;794;1;4535;0;18;9;11;6;27;47;25;25
762,361;11930;502;0;0;0;99;794;0;4534;0;18;9;11;6;27;49;50;50
762,611;11928;495;0;0;0;99;794;0;4534;0;18;9;11;6;27;49;50;50
762,86;11928;496;0;0;0;99;795;0;4534;0;18;9;11;6;27;49;50;50
763,11;11930;502;0;0;0;99;795;0;4534;0;18;9;11;6;27;49;50;50
763,36;11930;502;0;0;0;99;795;1;4534;0;18;9;11;6;27;49;50;50
763,609;11929;496;0;0;0;99;795;1;4534;0;18;9;11;6;27;49;50;50
763,859;11930;502;0;0;0;99;796;1;4534;0;18;9;11;6;27;49;50;50
764,108;11930;502;0;0;0;99;796;1;4534;0;18;9;11;6;27;49;50;50
764,358;11929;496;0;0;0;99;796;2;4534;0;18;9;11;6;27;49;50;50
764,608;11929;496;0;0;0;99;796;0;4534;0;18;9;11;6;27;51;75;75
764,857;11930;503;0;0;0;99;797;0;4533;0;18;9;11;6;27;52;0;0
765,107;11930;502;0;0;0;99;797;0;4533;0;18;9;11;6;27;52;0;0
765,356;11929;496;0;0;0;99;797;0;4533;0;18;9;11;6;27;52;0;0
765,606;11930;502;0;0;0;99;797;1;4533;0;18;9;11;6;27;52;0;0
765,856;11930;499;0;0;0;99;798;1;4533;0;18;9;11;6;27;52;0;0
766,105;11930;497;0;0;0;99;798;1;4533;0;18;9;11;6;27;52;0;0
766,355;11929;496;0;0;0;99;798;1;4533;0;18;9;11;6;27;52;0;0
766,604;11931;501;0;0;0;99;798;2;4533;0;18;9;11;6;27;52;0;0
766,854;11931;502;0;0;0;99;799;0;4533;0;18;9;11;6;27;53;75;75
767,104;11929;496;0;0;0;99;799;0;4533;0;18;9;11;6;27;53;75;75
767,353;11930;501;0;0;0;99;799;0;4532;0;18;9;11;6;27;54;50;50
767,603;11930;501;0;0;0;99;799;0;4532;0;18;9;11;6;27;54;50;50
767,852;11929;496;0;0;0;99;800;1;4532;0;18;9;11;6;27;54;50;50
768,102;11929;496;0;0;0;99;800;1;4532;0;18;9;11;6;27;54;50;50
768,352;11931;502;0;0;0;99;800;1;4532;0;18;9;11;6;27;54;50;50
768,601;11931;501;0;0;0;99;800;1;4532;0;18;9;11;6;27;54;50;50
768,851;11930;495;0;0;0;99;801;2;4532;0;18;9;11;6;27;54;50;50
769,1;11929;496;0;0;0;99;801;0;4532;0;18;9;11;6;27;56;0;0
769,35;11930;501;0;0;0;99;801;0;4532;0;18;9;11;6;27;56;0;0
769,6;11930;495;0;0;0;99;801;0;4532;0;18;9;11;6;27;56;0;0
769,849;11930;496;0;0;0;99;802;0;4531;0;18;9;11;6;27;57;0;0
770,099;11931;502;0;0;0;99;802;1;4531;0;18;9;11;6;27;57;0;0
770,348;11931;501;0;0;0;99;802;1;4531;0;18;9;11;6;27;57;0;0
770,598;11930;495;0;0;0;99;802;1;4531;0;18;9;11;6;27;57;0;0
770,848;11931;501;0;0;0;99;803;1;4531;0;18;9;11;6;27;57;0;0
771,097;11931;503;0;0;0;99;803;0;4531;0;18;9;11;6;27;58;25;25
771,347;11930;497;0;0;0;99;803;0;4531;0;18;9;11;6;27;58;25;25
771,596;11931;496;0;0;0;99;803;0;4531;0;18;9;11;6;27;58;25;25
771,846;11931;502;0;0;0;99;804;0;4531;0;18;9;11;6;27;58;25;25
772,096;11931;502;0;0;0;99;804;1;4531;0;18;9;11;6;27;58;25;25
772,345;11931;497;0;0;0;99;804;1;4531;0;18;9;11;6;27;59;50;50
772,595;11932;502;0;0;0;99;804;1;4531;0;18;9;11;6;27;59;50;50
772,844;11932;502;0;0;0;99;805;1;4531;0;18;9;11;6;27;59;50;50
773,094;11931;496;0;0;0;99;805;2;4531;0;18;9;11;6;27;59;50;50
773,344;11930;496;0;0;0;99;805;0;4531;0;18;9;11;6;28;0;50;50
773,593;11932;503;0;0;0;99;805;0;4531;0;18;9;11;6;28;0;50;50
773,843;11932;502;0;0;0;99;806;0;4531;0;18;9;11;6;28;0;50;50
774,092;11930;496;0;0;0;99;806;0;4531;0;18;9;11;6;28;0;50;50
774,342;11932;502;0;0;0;99;806;1;4531;0;18;9;11;6;28;0;50;50
774,592;11932;502;0;0;0;99;806;1;4531;0;18;9;11;6;28;0;50;50
774,841;11931;497;0;0;0;99;807;1;4530;0;18;9;11;6;28;2;0;0
775,091;11931;501;0;0;0;99;807;1;4530;0;18;9;11;6;28;2;0;0
775,34;11932;503;0;0;0;99;807;2;4530;0;18;9;11;6;28;2;0;0
775,59;11933;503;0;0;0;99;807;0;4530;0;18;9;11;6;28;2;50;50
775,84;11932;499;0;0;0;99;808;0;4530;0;18;9;11;6;28;2;50;50
776,089;11932;503;0;0;0;99;808;0;4530;0;18;9;11;6;28;2;50;50
776,339;11932;502;0;0;0;99;808;0;4530;0;18;9;11;6;28;2;50;50
776,588;11954;399;0;0;0;99;808;1;4530;0;18;9;11;6;28;2;50;50
776,838;11932;498;0;0;0;99;809;1;4530;0;18;9;11;6;28;2;50;50
777,088;11933;506;0;0;0;99;809;1;4530;0;18;9;11;6;28;2;50;50
777,337;11933;502;0;0;0;99;809;1;4529;0;18;9;11;6;28;4;50;50
777,587;11931;495;0;0;0;99;809;2;4529;0;18;9;11;6;28;4;50;50
777,836;11956;425;0;0;0;99;810;0;4529;0;18;9;11;6;28;4;75;75
778,086;11934;508;0;0;0;99;810;0;4529;0;18;9;11;6;28;4;75;75
778,336;11932;496;0;0;0;99;810;0;4529;0;18;9;11;6;28;4;75;75
778,585;11931;496;0;0;0;99;810;0;4529;0;18;9;11;6;28;4;75;75
778,835;11933;501;0;0;0;99;811;1;4529;0;18;9;11;6;28;4;75;75
779,084;11932;502;0;0;0;99;811;1;4529;0;18;9;11;6;28;4;75;75
779,334;11932;496;0;0;0;99;811;1;4529;0;18;9;11;6;28;4;75;75
779,584;11933;502;0;0;0;99;811;1;4529;0;18;9;11;6;28;4;75;75
779,833;11933;502;0;0;0;99;812;0;4528;0;18;9;11;6;28;7;0;0
780,083;11932;496;0;0;0;99;812;0;4528;0;18;9;11;6;28;7;0;0
780,332;11932;497;0;0;0;99;812;0;4528;0;18;9;11;6;28;7;0;0
780,582;11933;502;0;0;0;99;812;0;4528;0;18;9;11;6;28;7;0;0
780,832;11933;502;0;0;0;99;813;1;4528;0;18;9;11;6;28;7;0;0
781,081;11932;496;0;0;0;99;813;1;4528;0;18;9;11;6;28;7;0;0
781,331;11934;502;0;0;0;99;813;1;4528;0;18;9;11;6;28;7;0;0
781,58;11934;502;0;0;0;99;813;1;4528;0;18;9;11;6;28;7;0;0
781,83;11932;497;0;0;0;99;814;2;4528;0;18;9;11;6;28;7;0;0
782,08;11932;497;0;0;0;99;814;2;4528;0;18;9;11;6;28;7;0;0
782,329;11934;502;0;0;0;99;814;0;4527;0;18;9;11;6;28;9;50;50
782,579;11934;502;0;0;0;99;814;0;4527;0;18;9;11;6;28;9;50;50
782,828;11932;496;0;0;0;99;815;0;4527;0;18;9;11;6;28;9;50;50
783,078;11931;499;0;0;0;99;815;0;4527;0;18;9;11;6;28;9;50;50
783,328;11934;502;0;0;0;99;815;1;4527;0;18;9;11;6;28;9;50;50
783,577;11932;496;0;0;0;99;815;1;4527;0;18;9;11;6;28;9;50;50
783,827;11933;499;0;0;0;99;816;1;4527;0;18;9;11;6;28;9;50;50
784,076;11935;508;0;0;0;99;816;1;4527;0;18;9;11;6;28;9;50;50
784,326;11934;501;0;0;0;99;816;0;4527;0;18;9;11;6;28;11;25;25
784,576;11933;494;0;0;0;99;816;0;4527;0;18;9;11;6;28;11;25;25
784,825;11934;502;0;0;0;99;817;0;4526;0;18;9;11;6;28;12;0;0
785,075;11934;502;0;0;0;99;817;0;4526;0;18;9;11;6;28;12;0;0
785,324;11934;496;0;0;0;99;817;1;4526;0;18;9;11;6;28;12;0;0
785,574;11933;497;0;0;0;99;817;1;4526;0;18;9;11;6;28;12;0;0
785,824;11935;502;0;0;0;99;817;1;4526;0;18;9;11;6;28;12;0;0
786,073;11934;502;0;0;0;99;818;1;4526;0;18;9;11;6;28;12;0;0
786,323;11934;496;0;0;0;99;818;2;4526;0;18;9;11;6;28;12;0;0
786,572;11934;502;0;0;0;99;818;0;4526;0;18;9;11;6;28;13;50;50
786,822;11935;503;0;0;0;99;818;0;4526;0;18;9;11;6;28;13;50;50
787,072;11934;496;0;0;0;99;819;0;4526;0;18;9;11;6;28;13;50;50
787,321;11934;497;0;0;0;99;819;0;4526;0;18;9;11;6;28;14;50;50
787,571;11935;501;0;0;0;99;819;1;4526;0;18;9;11;6;28;14;50;50
787,82;11935;500;0;0;0;99;819;1;4526;0;18;9;11;6;28;14;50;50
788,07;11933;496;0;0;0;99;820;1;4526;0;18;9;11;6;28;14;50;50
788,32;11935;502;0;0;0;99;820;1;4526;0;18;9;11;6;28;14;50;50
788,569;11935;503;0;0;0;99;820;0;4526;0;18;9;11;6;28;15;75;75
788,819;11934;496;0;0;0;99;820;0;4526;0;18;9;11;6;28;15;75;75
789,068;11934;497;0;0;0;99;821;0;4526;0;18;9;11;6;28;15;75;75
789,318;11935;501;0;0;0;99;821;0;4526;0;18;9;11;6;28;15;75;75
789,568;11935;501;0;0;0;99;821;1;4526;0;18;9;11;6;28;15;75;75
789,817;11934;496;0;0;0;99;821;1;4525;0;18;9;11;6;28;17;0;0
790,067;11934;500;0;0;0;99;822;1;4525;0;18;9;11;6;28;17;0;0
790,316;11935;502;0;0;0;99;822;1;4525;0;18;9;11;6;28;17;0;0
790,566;11935;497;0;0;0;99;822;2;4525;0;18;9;11;6;28;17;0;0
790,816;11934;496;0;0;0;99;822;0;4525;0;18;9;11;6;28;18;0;0
791,065;11935;501;0;0;0;99;823;0;4525;0;18;9;11;6;28;18;0;0
791,315;11935;501;0;0;0;99;823;0;4525;0;18;9;11;6;28;18;0;0
791,564;11935;496;0;0;0;99;823;0;4525;0;18;9;11;6;28;18;0;0
791,814;11935;502;0;0;0;99;823;1;4525;0;18;9;11;6;28;18;0;0
792,064;11935;502;0;0;0;99;824;1;4525;0;18;9;11;6;28;18;0;0
792,313;11935;497;0;0;0;99;824;1;4524;0;18;9;11;6;28;19;50;50
792,563;11935;496;0;0;0;99;824;1;4524;0;18;9;11;6;28;19;50;50
792,812;11936;502;0;0;0;99;824;2;4524;0;18;9;11;6;28;19;50;50
793,062;11936;502;0;0;0;99;825;0;4524;0;18;9;11;6;28;20;0;0
793,312;11935;496;0;0;0;99;825;0;4524;0;18;9;11;6;28;20;0;0
793,561;11936;503;0;0;0;99;825;0;4524;0;18;9;11;6;28;20;0;0
793,811;11936;502;0;0;0;99;825;0;4524;0;18;9;11;6;28;20;0;0
794,06;11935;497;0;0;0;99;826;1;4524;0;18;9;11;6;28;20;0;0
794,31;11935;496;0;0;0;99;826;1;4524;0;18;9;11;6;28;20;0;0
794,56;11937;503;0;0;0;99;826;1;4524;0;18;9;11;6;28;20;0;0
794,809;11936;502;0;0;0;99;826;1;4523;0;18;9;11;6;28;22;0;0
795,059;11935;495;0;0;0;99;827;2;4523;0;18;9;11;6;28;22;0;0
795,308;11936;502;0;0;0;99;827;0;4523;0;18;9;11;6;28;22;25;25
795,558;11936;504;0;0;0;99;827;0;4523;0;18;9;11;6;28;22;25;25
795,808;11935;498;0;0;0;99;827;0;4523;0;18;9;11;6;28;22;25;25
796,057;11936;496;0;0;0;99;828;0;4523;0;18;9;11;6;28;22;25;25
796,307;11937;502;0;0;0;99;828;1;4523;0;18;9;11;6;28;22;25;25
796,556;11937;502;0;0;0;99;828;1;4523;0;18;9;11;6;28;22;25;25
796,806;11936;497;0;0;0;99;828;1;4523;0;18;9;11;6;28;22;25;25
797,056;11935;500;0;0;0;99;829;1;4523;0;18;9;11;6;28;22;25;25
797,305;11937;502;0;0;0;99;829;0;4522;0;18;9;11;6;28;24;50;50
797,555;11936;497;0;0;0;99;829;0;4522;0;18;9;11;6;28;24;50;50
797,804;11935;494;0;0;0;99;829;0;4522;0;18;9;11;6;28;24;50;50
798,054;11937;502;0;0;0;99;830;0;4522;0;18;9;11;6;28;24;50;50
798,304;11937;501;0;0;0;99;830;1;4522;0;18;9;11;6;28;24;50;50
798,553;11935;496;0;0;0;99;830;1;4522;0;18;9;11;6;28;24;50;50
798,803;11937;502;0;0;0;99;830;1;4522;0;18;9;11;6;28;24;50;50
799,052;11937;502;0;0;0;99;831;1;4522;0;18;9;11;6;28;24;50;50
799,302;11936;496;0;0;0;99;831;2;4522;0;18;9;11;6;28;24;50;50
799,552;11936;496;0;0;0;99;831;0;4522;0;18;9;11;6;28;26;75;75
799,801;11938;502;0;0;0;99;831;0;4522;0;18;9;11;6;28;27;0;0
800,051;11938;501;0;0;0;99;832;0;4522;0;18;9;11;6;28;27;0;0
800,3;11936;495;0;0;0;99;832;0;4522;0;18;9;11;6;28;27;0;0
800,55;11937;501;0;0;0;99;832;1;4522;0;18;9;11;6;28;27;0;0
800,8;11938;503;0;0;0;99;832;1;4522;0;18;9;11;6;28;27;0;0
801,049;11937;496;0;0;0;99;833;1;4522;0;18;9;11;6;28;27;0;0
801,299;11936;496;0;0;0;99;833;1;4522;0;18;9;11;6;28;27;0;0
801,548;11938;502;0;0;0;99;833;2;4522;0;18;9;11;6;28;27;0;0
801,798;11938;502;0;0;0;99;833;0;4522;0;18;9;11;6;28;28;75;75
802,048;11937;495;0;0;0;99;834;0;4522;0;18;9;11;6;28;28;75;75
802,297;11938;501;0;0;0;99;834;0;4521;0;18;9;11;6;28;29;50;50
802,547;11938;503;0;0;0;99;834;0;4521;0;18;9;11;6;28;29;50;50
802,796;11937;496;0;0;0;99;834;1;4521;0;18;9;11;6;28;29;50;50
803,046;11936;496;0;0;0;99;835;1;4521;0;18;9;11;6;28;29;50;50
803,296;11938;503;0;0;0;99;835;1;4521;0;18;9;11;6;28;29;50;50
803,545;11938;502;0;0;0;99;835;1;4521;0;18;9;11;6;28;29;50;50
803,795;11937;495;0;0;0;99;835;2;4521;0;18;9;11;6;28;29;50;50
804,044;11937;500;0;0;0;99;836;0;4521;0;18;9;11;6;28;31;0;0
804,294;11938;503;0;0;0;99;836;0;4521;0;18;9;11;6;28;31;0;0
804,544;11937;496;0;0;0;99;836;0;4521;0;18;9;11;6;28;31;0;0
804,793;11937;497;0;0;0;99;836;0;4520;0;18;9;11;6;28;32;0;0
805,043;11938;503;0;0;0;99;837;1;4520;0;18;9;11;6;28;32;0;0
805,292;11938;501;0;0;0;99;837;1;4520;0;18;9;11;6;28;32;0;0
805,542;11938;496;0;0;0;99;837;1;4520;0;18;9;11;6;28;32;0;0
805,792;11939;502;0;0;0;99;837;1;4520;0;18;9;11;6;28;32;0;0
806,041;11939;502;0;0;0;99;838;0;4520;0;18;9;11;6;28;33;25;25
806,291;11938;495;0;0;0;99;838;0;4520;0;18;9;11;6;28;33;25;25
806,54;11939;502;0;0;0;99;838;0;4520;0;18;9;11;6;28;33;25;25
806,79;11938;503;0;0;0;99;838;0;4520;0;18;9;11;6;28;33;25;25
807,04;11939;502;0;0;0;99;839;1;4520;0;18;9;11;6;28;33;25;25
807,289;11938;495;0;0;0;99;839;1;4519;0;18;9;11;6;28;34;50;50
807,539;11939;502;0;0;0;99;839;1;4519;0;18;9;11;6;28;34;50;50
807,788;11939;502;0;0;0;99;839;1;4519;0;18;9;11;6;28;34;50;50
808,038;11938;496;0;0;0;99;840;2;4519;0;18;9;11;6;28;34;50;50
808,288;11938;497;0;0;0;99;840;0;4519;0;18;9;11;6;28;35;50;50
808,537;11940;502;0;0;0;99;840;0;4519;0;18;9;11;6;28;35;50;50
808,787;11939;501;0;0;0;99;840;0;4519;0;18;9;11;6;28;35;50;50
809,036;11938;495;0;0;0;99;841;0;4519;0;18;9;11;6;28;35;50;50
809,286;11939;497;0;0;0;99;841;1;4519;0;18;9;11;6;28;35;50;50
809,536;11939;503;0;0;0;99;841;1;4519;0;18;9;11;6;28;35;50;50
809,785;11939;497;0;0;0;99;841;1;4518;0;18;9;11;6;28;37;0;0
810,035;11938;496;0;0;0;99;842;1;4518;0;18;9;11;6;28;37;0;0
810,284;11940;502;0;0;0;99;842;2;4518;0;18;9;11;6;28;37;0;0
810,534;11939;502;0;0;0;99;842;0;4518;0;18;9;11;6;28;37;50;50
810,784;11939;496;0;0;0;99;842;0;4518;0;18;9;11;6;28;37;50;50
811,033;11939;502;0;0;0;99;843;0;4518;0;18;9;11;6;28;37;50;50
811,283;11940;502;0;0;0;99;843;0;4518;0;18;9;11;6;28;37;50;50
811,532;11938;496;0;0;0;99;843;1;4518;0;18;9;11;6;28;37;50;50
811,782;11939;496;0;0;0;99;843;1;4518;0;18;9;11;6;28;37;50;50
812,032;11940;502;0;0;0;99;843;1;4518;0;18;9;11;6;28;37;50;50
812,281;11940;502;0;0;0;99;844;1;4517;0;18;9;11;6;28;39;50;50
812,531;11939;495;0;0;0;99;844;2;4517;0;18;9;11;6;28;39;50;50
812,78;11940;502;0;0;0;99;844;0;4517;0;18;9;11;6;28;39;75;75
813,03;11940;501;0;0;0;99;844;0;4517;0;18;9;11;6;28;39;75;75
813,28;11940;499;0;0;0;99;845;0;4517;0;18;9;11;6;28;39;75;75
813,529;11940;497;0;0;0;99;845;0;4517;0;18;9;11;6;28;39;75;75
813,779;11940;504;0;0;0;99;845;1;4517;0;18;9;11;6;28;39;75;75
814,028;11941;504;0;0;0;99;845;1;4517;0;18;9;11;6;28;39;75;75
814,278;11939;497;0;0;0;99;846;1;4517;0;18;9;11;6;28;39;75;75
814,528;11941;503;0;0;0;99;846;1;4517;0;18;9;11;6;28;39;75;75
814,777;11940;502;0;0;0;99;846;0;4517;0;18;9;11;6;28;42;0;0
815,027;11939;496;0;0;0;99;846;0;4517;0;18;9;11;6;28;42;0;0
815,276;11939;496;0;0;0;99;847;0;4517;0;18;9;11;6;28;42;0;0
815,526;11941;502;0;0;0;99;847;0;4517;0;18;9;11;6;28;42;0;0
815,776;11941;502;0;0;0;99;847;1;4517;0;18;9;11;6;28;42;0;0
816,025;11940;497;0;0;0;99;847;1;4517;0;18;9;11;6;28;42;0;0
816,275;11941;502;0;0;0;99;848;1;4517;0;18;9;11;6;28;42;0;0
816,524;11941;503;0;0;0;99;848;1;4517;0;18;9;11;6;28;42;0;0
816,774;11940;496;0;0;0;99;848;2;4517;0;18;9;11;6;28;42;0;0
817,024;11940;497;0;0;0;99;848;0;4517;0;18;9;11;6;28;44;25;25
817,273;11941;502;0;0;0;99;849;0;4516;0;18;9;11;6;28;44;50;50
817,523;11941;501;0;0;0;99;849;0;4516;0;18;9;11;6;28;44;50;50
817,772;11940;496;0;0;0;99;849;0;4516;0;18;9;11;6;28;44;50;50
818,022;11941;500;0;0;0;99;849;1;4516;0;18;9;11;6;28;44;50;50
818,272;11942;502;0;0;0;99;850;1;4516;0;18;9;11;6;28;44;50;50
818,521;11940;495;0;0;0;99;850;1;4516;0;18;9;11;6;28;44;50;50
818,771;11940;496;0;0;0;99;850;1;4516;0;18;9;11;6;28;44;50;50
819,02;11942;502;0;0;0;99;850;2;4516;0;18;9;11;6;28;44;50;50
819,27;11941;501;0;0;0;99;851;0;4516;0;18;9;11;6;28;46;25;25
819,52;11940;494;0;0;0;99;851;0;4516;0;18;9;11;6;28;46;25;25
819,769;11941;501;0;0;0;99;851;0;4515;0;18;9;11;6;28;47;0;0
820,019;11942;501;0;0;0;99;851;0;4515;0;18;9;11;6;28;47;0;0
820,268;11940;495;0;0;0;99;852;1;4515;0;18;9;11;6;28;47;0;0
820,518;11940;495;0;0;0;99;852;1;4515;0;18;9;11;6;28;47;0;0
820,768;11941;500;0;0;0;99;852;1;4515;0;18;9;11;6;28;47;0;0
821,017;11942;502;0;0;0;99;852;1;4515;0;18;9;11;6;28;47;0;0
821,267;11940;494;0;0;0;99;853;0;4515;0;18;9;11;6;28;48;50;50
821,516;11942;501;0;0;0;99;853;0;4515;0;18;9;11;6;28;48;50;50
821,766;11942;501;0;0;0;99;853;0;4515;0;18;9;11;6;28;48;50;50
822,016;11941;495;0;0;0;99;853;0;4515;0;18;9;11;6;28;48;50;50
822,265;11940;494;0;0;0;99;854;1;4514;0;18;9;11;6;28;49;50;50
822,515;11942;501;0;0;0;99;854;1;4514;0;18;9;11;6;28;49;50;50
822,764;11942;499;0;0;0;99;854;1;4514;0;18;9;11;6;28;49;50;50
823,014;11941;494;0;0;0;99;854;1;4514;0;18;9;11;6;28;49;50;50
823,264;11942;500;0;0;0;99;855;2;4514;0;18;9;11;6;28;49;50;50
